x,y,z,category
7.1639924,2.083603,4.1159782,falldown
-2.0693483,-0.6648352,5.3047605,falldown
0.58514756,1.3686913,2.298094,falldown
5.1070433,6.587062,1.1624978,falldown
13.239427,4.2624264,7.550317,falldown
-1.410679,8.828652,3.5210176,falldown
13.540688,0.07042005,2.2560437,falldown
7.7609944,2.4490616,4.104285,falldown
13.299287,5.4064183,6.470222,falldown
10.972311,6.043007,5.1443825,falldown
11.585831,3.7278147,4.961614,falldown
7.889789,6.995087,2.016569,falldown
9.07655,2.2638545,3.5158877,falldown
1.9153317,7.5862813,2.4696956,falldown
1.5894852,5.1670265,3.528692,falldown
6.648239,1.7642438,3.0487118,falldown
2.3624947,7.2462335,1.2080576,falldown
-2.660997,-1.1474202,4.708561,falldown
11.730878,2.886931,5.780059,falldown
13.338121,4.2374563,-2.2944417,falldown
10.244392,4.280935,5.6111145,falldown
13.177505,0.24662408,2.706867,falldown
13.347145,3.8111012,-2.039081,falldown
2.626207,1.3269176,1.9806755,falldown
9.948025,5.7980742,2.0129116,falldown
12.268813,2.365744,6.6226683,falldown
-2.065154,9.911455,4.4018197,falldown
10.116199,2.4070206,2.9047263,falldown
-1.70605,9.674378,3.4958675,falldown
2.0228674,1.5653282,2.5905478,falldown
13.341595,0.004702848,2.2347102,falldown
13.455893,0.04659829,2.2967746,falldown
-1.7672349,9.807542,3.684244,falldown
4.5107613,2.3088436,2.7669382,falldown
10.415591,5.9744244,2.4306538,falldown
1.5113069,4.8712783,3.822765,falldown
5.5312195,6.5089417,0.9968259,falldown
9.67069,3.7064168,6.6562996,falldown
1.9520484,4.208273,3.3313875,falldown
1.9226182,6.3589168,1.3181714,falldown
13.105412,-0.031487945,2.1630561,falldown
10.0596485,5.6673307,3.1378016,falldown
12.897608,0.052128077,2.5192606,falldown
9.565524,7.2558584,3.1817346,falldown
13.046215,-0.045016162,2.2262888,falldown
7.14051,1.8648386,3.614963,falldown
4.3649435,6.674984,1.230572,falldown
12.973143,4.4691296,-2.2034807,falldown
13.081647,4.611586,-2.2573242,falldown
-1.7225398,9.746363,3.4087052,falldown
11.806479,5.6924715,6.742032,falldown
0.6290394,0.9591324,2.4362075,falldown
0.84734404,0.47047323,2.3509815,falldown
-2.5806856,10.537908,4.9172654,falldown
12.929646,-0.028041992,2.2998257,falldown
6.4010944,2.9269824,2.2903438,falldown
12.8928175,0.022613091,2.4925163,falldown
7.3359256,7.2085924,1.7987767,falldown
8.546369,5.1473556,2.127053,falldown
2.859499,3.6983497,3.3532555,falldown
0.10259105,0.56378233,3.8209496,falldown
9.676985,1.8304484,5.0082917,falldown
4.482178,1.722259,2.935744,falldown
7.1241546,6.58382,1.3607715,falldown
0.66773766,0.32581115,3.1118724,falldown
12.491949,5.528942,-1.7509542,falldown
10.301854,4.916555,5.9814105,falldown
-1.0458455,-0.41478574,3.654314,falldown
-0.6970223,-0.18524948,3.3881054,falldown
7.288719,2.8394957,4.7011886,falldown
12.391387,4.5964227,6.604124,falldown
4.95161,2.3681965,2.559194,falldown
-2.9859474,-1.2305775,4.8798146,falldown
12.838329,4.756004,6.8997836,falldown
-0.12573169,7.6913724,2.7235775,falldown
13.362564,0.5553648,2.929146,falldown
1.841102,6.1378684,2.2582889,falldown
1.3779241,4.220755,4.2367773,falldown
13.030728,0.03184973,2.4818983,falldown
6.3259797,3.0972383,4.5986676,falldown
13.171685,-0.036267295,2.276059,falldown
13.060548,4.6702495,-2.2953749,falldown
-1.9695479,9.695326,4.0529194,falldown
0.44599763,0.34662792,2.0435014,falldown
12.573922,5.5887527,-1.8142759,falldown
-0.028545562,8.42269,1.8083187,falldown
-1.8571322,9.838575,3.4128282,falldown
10.93672,5.682751,4.360241,falldown
2.096584,1.3161587,2.6985106,falldown
10.3899975,4.9128737,6.6083164,falldown
8.493875,6.2609997,2.2024546,falldown
11.450109,3.3132448,7.3692737,falldown
0.261391,8.707044,2.0479162,falldown
13.148821,-0.05400125,2.1833684,falldown
13.260461,0.26396194,2.7001624,falldown
12.394531,5.84014,-1.7677246,falldown
-1.7214206,9.57904,3.4621854,falldown
0.11424955,7.563271,2.5663004,falldown
8.123157,3.9172082,2.3998227,falldown
8.525148,1.4708737,4.2366405,falldown
12.916675,0.033110484,2.5017672,falldown
13.084073,3.9727116,7.549371,falldown
6.4466715,5.81809,1.4537474,falldown
-0.512234,0.42940205,3.0769815,falldown
1.571694,2.0952823,3.0746856,falldown
0.56534934,7.9335637,2.7004151,falldown
10.576011,5.025043,6.6845813,falldown
8.499462,2.0905888,3.9528925,falldown
8.295571,6.878428,1.357664,falldown
3.009383,7.065124,1.90857,falldown
0.8789548,0.54531735,1.8149786,falldown
-2.553333,10.383915,3.385086,falldown
7.6293435,7.113119,1.255928,falldown
1.2370064,0.558725,3.6475751,falldown
-1.2738633,9.9187155,3.1282382,falldown
9.137009,3.8765316,6.215827,falldown
1.6755642,7.869034,2.4633737,falldown
-2.1789165,-1.0445528,4.1447988,falldown
12.826218,0.03303976,2.2440495,falldown
1.5780525,6.4618225,2.3239942,falldown
1.7836642,6.7347302,1.2654234,falldown
12.564267,6.1699843,5.0689893,falldown
11.415092,4.5443215,7.5203996,falldown
5.3887143,1.8820494,3.2298925,falldown
1.6983242,2.7618897,2.7409039,falldown
13.137177,4.110225,7.489336,falldown
13.118289,4.501903,-2.2644017,falldown
11.519798,6.7153907,4.5900536,falldown
-2.4304297,-1.156304,4.0105095,falldown
10.581075,7.1330366,3.534546,falldown
3.6847942,3.0211816,2.571702,falldown
12.863401,4.6897917,-2.0002658,falldown
13.210497,-0.042984385,2.2011554,falldown
10.238379,2.5672843,3.5956697,falldown
11.123733,3.6176405,6.9105473,falldown
11.894088,2.9431965,7.274882,falldown
-0.28712925,8.265535,2.6607733,falldown
0.14395249,7.835206,2.6882868,falldown
5.848965,3.187185,4.4296637,falldown
9.215311,5.8183947,1.4717132,falldown
13.540541,0.17171921,2.3330493,falldown
-2.9126873,-1.2102103,4.9400005,falldown
0.08052872,1.0363014,0.31865674,falldown
6.385952,3.959583,4.2466774,falldown
-0.050710168,0.59932476,3.353729,falldown
13.304473,5.0182805,7.063096,falldown
8.898414,7.019075,1.8128425,falldown
2.3665607,6.404438,1.2790871,falldown
10.386912,5.4325166,6.0608854,falldown
10.105656,5.258476,2.5101068,falldown
1.301913,4.7570767,4.085988,falldown
8.590529,7.105499,2.8416364,falldown
-1.603037,9.361994,3.894129,falldown
-0.788404,9.169568,2.7392488,falldown
9.679539,6.2492523,3.7023535,falldown
7.047817,4.4385533,4.5891595,falldown
-0.43527937,0.094906256,2.918908,falldown
2.5749705,3.048236,3.7424479,falldown
6.984975,1.7659873,3.509545,falldown
3.7155013,1.8770299,3.0737839,falldown
4.0193267,1.5176996,2.4146361,falldown
9.472739,4.1347365,6.414155,falldown
13.201656,-0.0052476525,2.1404176,falldown
12.8137665,3.9042547,6.4041224,falldown
8.739714,3.3235834,5.9314785,falldown
12.354866,5.1714883,6.0211635,falldown
13.162868,4.185274,7.6395245,falldown
9.90296,6.747478,3.7586696,falldown
-0.006609587,1.8606805,1.5401713,falldown
12.883012,-0.0030137936,2.2415645,falldown
2.4723558,7.2665753,1.2606481,falldown
12.116619,4.7261395,8.47459,falldown
3.1736317,6.830912,2.1872056,falldown
3.9890409,6.9674554,1.1225225,falldown
13.152067,4.07219,7.641823,falldown
-0.8416039,8.433852,2.9050105,falldown
13.122356,4.4846015,-2.2429328,falldown
1.2939463,0.88351434,3.764822,falldown
1.9780904,3.0815613,1.4034165,falldown
1.8056403,1.8156664,2.5750036,falldown
7.8016415,3.2132816,5.0280523,falldown
0.39937615,7.6883464,1.5717553,falldown
2.6429722,3.7000964,3.5188954,falldown
11.979179,2.193134,6.4770083,falldown
12.302762,4.7400255,8.74757,falldown
-0.4211148,1.453162,2.2816932,falldown
3.1617603,2.9626982,2.7177477,falldown
5.9172096,1.4323484,3.0627828,falldown
0.42660233,3.0586584,1.2815872,falldown
9.372932,5.9970136,1.5652814,falldown
-2.492773,10.442995,4.8959227,falldown
7.572638,3.0499828,4.8564363,falldown
11.564529,2.4746773,6.739166,falldown
9.966222,6.452508,3.3519027,falldown
8.365005,3.4364502,5.5218267,falldown
-2.7513547,10.468177,3.8074749,falldown
12.472479,5.0833945,5.9995728,falldown
9.669437,7.348574,2.480065,falldown
13.57391,0.21239556,2.4375014,falldown
12.91033,4.599248,-2.0675404,falldown
-2.204577,10.197454,4.6277094,falldown
12.195592,5.1441236,6.088126,falldown
12.565667,6.038422,4.400814,falldown
11.375701,5.2054396,4.901678,falldown
12.329931,5.893346,-1.6829698,falldown
11.179911,6.3482857,3.5886495,falldown
12.896176,4.371616,7.2107677,falldown
7.9851456,7.2861757,1.8953906,falldown
13.349158,3.7972856,-2.0298796,falldown
1.3995713,2.4874063,2.56432,falldown
12.652954,5.59046,6.4511595,falldown
12.865405,4.6436086,7.015744,falldown
12.170395,4.867003,-1.22066,falldown
12.934507,3.842993,7.6973677,falldown
6.928776,7.1589656,1.944787,falldown
12.3895855,4.4197607,6.723129,falldown
11.90723,6.2620335,5.9499817,falldown
11.788592,6.1360145,4.2368097,falldown
7.5980253,5.908457,1.5752661,falldown
9.990878,2.0324383,5.367909,falldown
4.928599,6.6378217,1.4860848,falldown
1.5302247,6.705918,1.3552517,falldown
8.079106,6.0256166,1.9320537,falldown
9.03339,3.5358832,3.0239668,falldown
11.730667,2.059881,6.2911863,falldown
13.0755205,0.23628399,2.7352014,falldown
7.5363464,4.9914703,2.1673245,falldown
13.552352,0.18414496,2.3802583,falldown
-2.7101123,-1.0938672,5.0744452,falldown
9.916819,6.300903,3.1604242,falldown
8.464741,5.269425,2.0948617,falldown
0.8785852,0.5488326,1.7872972,falldown
9.866409,7.297268,2.5742486,falldown
13.373809,4.8126793,7.1559076,falldown
2.6428561,2.7564209,1.1698385,falldown
10.46762,5.5722218,2.9405684,falldown
13.017758,0.17333153,2.664975,falldown
10.797232,7.087313,3.447999,falldown
0.3781587,0.1340903,3.4347205,falldown
13.410807,0.5538056,2.9024537,falldown
1.7243699,1.8465008,3.6407075,falldown
7.0980215,2.570218,4.5926995,falldown
13.333005,0.42519113,2.8440375,falldown
0.3150086,0.25133896,3.0310397,falldown
12.901669,-0.01348696,2.2994194,falldown
10.347951,6.2204323,5.281954,falldown
5.810425,2.7546833,4.2927012,falldown
9.645036,7.21117,2.548274,falldown
-2.622626,10.523879,4.8121,falldown
12.487894,4.291041,-1.4236542,falldown
13.140549,-0.042890374,2.28265,falldown
2.7812366,2.3466644,3.5727713,falldown
-2.9878638,-1.2586632,4.7821646,falldown
10.406368,2.2387767,5.5012436,falldown
12.393556,4.92209,8.719664,falldown
9.6147785,3.613365,6.5557127,falldown
10.465966,2.529561,2.8948066,falldown
8.180984,2.313387,3.6459267,falldown
11.474416,5.2085953,4.903703,falldown
9.53321,3.9889119,6.490957,falldown
11.19037,3.314567,7.171547,falldown
13.119207,0.12775154,2.5919132,falldown
10.5362625,7.1431856,3.4657376,falldown
12.7150955,3.456552,6.4496326,falldown
-2.760079,-1.2645792,4.3200626,falldown
10.488234,4.1971445,5.6691756,falldown
5.996909,3.5344212,4.344674,falldown
9.906334,2.4970467,3.5730095,falldown
8.864731,7.3791046,1.9512889,falldown
13.110212,4.5334406,-2.2460318,falldown
-2.9404168,-1.2227573,4.860201,falldown
13.557664,0.34325263,2.6199992,falldown
7.843194,1.657457,3.359599,falldown
13.585336,0.22593832,2.4466038,falldown
-1.4348202,9.997411,3.6006415,falldown
12.090085,4.607375,8.552554,falldown
8.083697,4.3167,3.109124,falldown
12.972356,0.04126529,2.510311,falldown
12.218238,4.6114817,8.311069,falldown
13.141946,-0.01403029,2.368172,falldown
8.21036,2.410865,3.0600126,falldown
3.1376104,3.0196207,2.664747,falldown
13.0416,4.921271,-2.3202012,falldown
-2.800103,10.543969,3.9265983,falldown
9.76614,2.2958772,4.418813,falldown
11.045747,5.979421,5.2680445,falldown
5.9837894,6.345495,1.1444036,falldown
-0.756146,3.5557451,6.26523,falldown
9.068085,7.5019445,2.4153953,falldown
6.9874387,1.76038,3.0156493,falldown
0.4195006,0.34391183,2.082293,falldown
4.410932,6.5072813,1.9095675,falldown
12.160425,4.798351,-1.1769115,falldown
-2.6784508,10.460412,4.5905595,falldown
7.536736,7.2358675,1.4123659,falldown
11.369207,6.6232023,3.3974364,falldown
12.06152,3.1691134,7.01763,falldown
8.132497,1.8899684,4.2880845,falldown
-2.7743096,10.517523,3.8222985,falldown
13.261739,0.33213815,2.7763183,falldown
0.6216181,7.8481593,2.116505,falldown
1.7478064,2.9980412,2.4826496,falldown
2.9215846,3.4334495,3.6770062,falldown
10.331962,2.0017574,3.0772657,falldown
4.0099316,6.3391814,2.2535174,falldown
7.8547,6.7915993,1.7859457,falldown
11.310328,6.454686,3.8717694,falldown
11.077586,2.8159745,6.8243384,falldown
13.548181,0.14370935,2.3655062,falldown
0.39726496,7.588112,1.5591491,falldown
-1.6851988,9.453252,3.8398619,falldown
4.931716,2.2784543,2.628192,falldown
7.898131,3.099011,5.2478795,falldown
11.8308325,2.8433154,7.1631126,falldown
11.702526,6.202726,4.231271,falldown
12.457886,4.285648,-1.3851156,falldown
6.924169,2.7121253,2.504917,falldown
9.699295,7.033291,2.6588,falldown
-0.23623921,9.329662,2.649834,falldown
10.558785,1.8848205,5.8688736,falldown
1.4797503,8.057398,2.2359772,falldown
10.011936,5.256528,2.5615013,falldown
1.3072582,6.750615,2.3574512,falldown
-0.6976417,1.0066847,2.2750196,falldown
0.77127296,0.81693393,2.7496097,falldown
12.070696,3.0947738,7.4234214,falldown
-2.6328719,-1.0544643,5.095137,falldown
4.696349,6.5185747,1.8880657,falldown
-0.30443016,1.1360911,1.8602941,falldown
13.522199,0.085650414,2.2674959,falldown
-0.0045671696,2.506023,0.55372506,falldown
11.022685,3.261425,6.454091,falldown
13.226837,4.3334002,7.466501,falldown
8.445883,2.3931346,3.1588886,falldown
13.272296,-0.00345865,2.150068,falldown
13.216765,5.1788106,6.842445,falldown
10.232432,2.0344641,3.1544209,falldown
2.28469,6.3856196,1.2319189,falldown
10.327308,2.7626312,3.5799377,falldown
9.572986,1.9601512,4.2657304,falldown
6.6336565,7.28444,1.715578,falldown
5.7452836,2.7301223,4.266535,falldown
6.9379497,6.3148227,1.3441179,falldown
10.279702,3.075306,5.1234293,falldown
8.55511,7.057858,2.8516307,falldown
7.050394,2.6139762,2.547115,falldown
11.323163,6.5895505,3.3180296,falldown
8.02569,2.144843,3.3982098,falldown
6.6561055,2.7775106,4.6018314,falldown
10.550199,4.121927,6.084272,falldown
7.081852,3.4216256,4.7883983,falldown
9.938432,6.413787,2.5457084,falldown
7.190359,2.4226704,4.4922466,falldown
7.2562675,1.8430734,3.0124516,falldown
3.9723437,6.3388042,1.3814088,falldown
11.351262,3.9221325,4.8219976,falldown
7.684721,2.6520221,4.9264865,falldown
-0.39708412,0.8811698,0.26462168,falldown
0.66802084,0.277559,3.6838624,falldown
4.6508083,2.1907818,2.7402399,falldown
8.465581,6.801482,2.1476197,falldown
3.8893006,2.6691647,2.9570389,falldown
-0.39713708,8.923492,2.209696,falldown
0.709441,0.4049325,2.1581743,falldown
8.504733,2.2276263,5.0385237,falldown
-1.7678707,9.535882,3.8145761,falldown
1.5012708,0.5972839,3.4876218,falldown
-2.9952052,-1.2220974,4.9389105,falldown
11.334997,3.7721844,6.087473,falldown
13.557335,0.10473437,2.2682874,falldown
9.620605,5.952431,1.7263395,falldown
12.315635,6.0194793,-1.6365628,falldown
12.228668,5.3270235,5.955346,falldown
7.2118807,3.6531692,4.7944007,falldown
13.548025,0.37768966,2.6723318,falldown
13.382981,0.59476066,2.904525,falldown
8.061569,3.0369306,5.325122,falldown
8.187402,5.390094,1.8945566,falldown
2.852935,3.5038013,3.7614625,falldown
-2.1421404,9.971406,4.4470134,falldown
-0.55894923,0.24929528,3.2749949,falldown
11.833892,3.00877,7.3301196,falldown
6.858923,2.8070288,2.4018946,falldown
12.80699,4.3965225,-1.8489898,falldown
12.272864,5.130901,7.461224,falldown
-0.57972115,0.97705907,1.7235632,falldown
-2.5427113,10.502196,4.927133,falldown
8.128955,1.8772887,3.448018,falldown
11.749976,6.5247536,4.198643,falldown
-1.3806957,8.825434,3.5306234,falldown
6.54537,2.8376198,4.5757275,falldown
5.702666,1.5577633,2.8619998,falldown
4.3006535,6.649625,1.2142276,falldown
12.351845,4.917464,8.704506,falldown
12.698152,3.0101588,6.9580398,falldown
13.469135,0.062069576,2.263615,falldown
5.98786,1.5124044,3.3464828,falldown
-1.328255,9.649064,2.8197203,falldown
12.898039,0.022916572,2.4923093,falldown
2.9063864,3.3595734,3.8326766,falldown
8.147098,4.3791103,5.2780213,falldown
8.120275,3.8408303,2.4206553,falldown
13.0378275,5.187646,-2.299899,falldown
11.686159,6.3723493,5.6951737,falldown
12.395095,5.99758,-1.6779597,falldown
-2.554019,10.196588,4.079945,falldown
2.3898222,1.4942638,2.976166,falldown
13.018073,0.006343971,2.4264205,falldown
3.320529,1.4898918,2.2325146,falldown
12.4107,5.797971,-1.7993597,falldown
10.924614,3.113583,5.815813,falldown
10.70901,2.0433576,3.7433996,falldown
11.453018,3.73651,6.1345654,falldown
1.8527743,7.629705,2.496334,falldown
11.278976,4.691707,5.4046125,falldown
13.102188,-0.03967386,2.2741194,falldown
13.112397,5.387622,-2.3066149,falldown
0.8312536,0.40845734,2.1032088,falldown
13.565463,0.19475321,2.397369,falldown
10.109054,5.877411,3.1114843,falldown
11.904247,4.3319216,8.289109,falldown
10.774757,5.163614,6.7404227,falldown
-1.0369796,8.633937,2.9517322,falldown
13.095033,0.24228029,2.7363093,falldown
12.050948,4.2032943,6.0765157,falldown
11.4923,6.4880013,3.5563536,falldown
-2.2087848,10.054953,4.520186,falldown
1.4327891,7.560919,1.2598618,falldown
12.898725,0.020648543,2.4733639,falldown
1.6255189,7.9019475,2.4290638,falldown
0.6514444,8.225795,1.731217,falldown
3.0433931,6.0055957,1.5396407,falldown
10.2694845,2.388944,2.861757,falldown
6.2196317,3.3189359,4.5735245,falldown
12.516406,4.9410896,-2.0544574,falldown
1.8679645,4.3031163,3.378562,falldown
1.9516574,0.8809905,2.2386758,falldown
3.0718453,6.031615,1.5704869,falldown
8.597141,6.9803944,2.8076396,falldown
13.277898,5.69355,5.643672,falldown
-0.044999663,8.385691,2.227913,falldown
9.102532,5.705993,2.0541945,falldown
5.9944253,3.5914407,4.3350024,falldown
7.3478026,2.078337,3.4827645,falldown
1.561029,2.0911655,3.0823374,falldown
12.354182,3.682709,6.6380305,falldown
4.0691304,6.458123,1.9919686,falldown
1.6337445,2.8992724,2.5784733,falldown
10.306253,3.0381305,5.2167683,falldown
-0.51127845,1.0359452,1.8170098,falldown
7.139715,6.149242,1.4582582,falldown
12.088191,4.7297564,-1.0597129,falldown
13.263886,5.4570446,6.390931,falldown
13.326698,4.2433715,-2.28692,falldown
12.04001,5.439381,-1.2161381,falldown
-2.778149,10.50517,3.947897,falldown
10.937701,5.7765837,4.431891,falldown
11.280804,6.291047,3.7312105,falldown
3.3672829,1.4899553,2.234917,falldown
11.226076,6.421818,3.6264348,falldown
13.459271,0.052895833,2.2601628,falldown
0.4344331,0.8525568,1.662948,falldown
-0.79834765,9.922524,3.0591793,falldown
1.9699489,3.6033072,3.8594313,falldown
2.2921903,7.0973935,1.1871895,falldown
-0.6106238,8.963733,2.4169984,falldown
7.9576564,3.109338,3.4688776,falldown
8.809751,1.8123918,3.3653824,falldown
2.6632366,1.3019779,2.094164,falldown
12.006715,2.36393,6.501208,falldown
3.0671878,2.0167174,3.420356,falldown
13.521199,0.09634245,2.2815316,falldown
2.7802753,2.8846555,3.7305324,falldown
12.858882,3.6872766,6.451939,falldown
9.964352,2.4854426,3.6090302,falldown
-1.1598728,-0.45904523,3.7213612,falldown
7.664037,5.8533716,1.5603364,falldown
13.583229,0.17898248,2.3650994,falldown
8.62549,7.3967447,1.784878,falldown
11.104098,6.887182,3.4150267,falldown
13.072122,0.017640825,2.136447,falldown
13.306646,0.3984187,2.8213227,falldown
10.007069,5.7667065,3.4426215,falldown
13.350515,0.55205935,2.9379585,falldown
12.856767,5.9366183,-2.1555202,falldown
10.771501,6.941015,3.7649896,falldown
9.830189,5.753986,3.2913303,falldown
4.8142595,1.5349705,2.9752197,falldown
8.768455,1.7866575,3.446689,falldown
6.7725554,1.556932,3.4716637,falldown
12.931957,5.8446693,-2.265067,falldown
6.6153727,1.4129997,3.2477784,falldown
2.2653553,6.424851,1.6508385,falldown
12.999945,5.3132453,-2.3589578,falldown
4.010992,6.3070593,2.2402453,falldown
8.45298,4.277789,5.5267987,falldown
10.1104355,6.3963614,4.289787,falldown
12.885953,0.00016528707,2.4145586,falldown
1.5527064,7.3065553,2.1966577,falldown
6.657752,7.2823772,1.7242408,falldown
10.508516,5.882797,3.0168254,falldown
11.448418,5.576398,5.5968122,falldown
8.947131,7.416221,2.3707683,falldown
5.9142637,3.0379994,4.365599,falldown
6.366001,2.3953087,4.2621055,falldown
8.503674,1.5100086,4.0567226,falldown
13.2382145,5.6536474,5.5812807,falldown
9.224193,7.3522406,2.3049512,falldown
13.103908,5.7155604,6.023535,falldown
12.555166,3.8279355,7.867043,falldown
6.6495943,1.4836675,3.3133583,falldown
1.218247,7.5396504,2.5872018,falldown
12.841966,4.705286,6.8530498,falldown
11.57193,5.8561296,6.483312,falldown
7.4391594,3.782812,4.9612236,falldown
9.181492,3.6929288,6.3030043,falldown
9.630011,2.6955783,3.010503,falldown
7.935626,1.891024,3.2472403,falldown
10.1762,6.1381392,3.6900287,falldown
10.845205,1.9407797,6.0278897,falldown
8.500758,2.5499647,3.098854,falldown
12.031912,5.534213,-1.217037,falldown
6.9487686,1.6283469,3.4040818,falldown
11.3737335,2.9378557,6.1104865,falldown
12.822653,0.067870304,2.1729493,falldown
10.238295,2.018181,5.635561,falldown
12.937205,5.609434,-2.3019838,falldown
8.511583,2.06016,3.922047,falldown
9.232604,5.851887,1.4872539,falldown
0.15591793,2.4790518,0.8612759,falldown
12.907562,5.0468035,-2.2830842,falldown
-2.637753,-1.0617393,5.1273456,falldown
12.300872,4.8865237,8.630489,falldown
9.549405,3.6401672,6.575208,falldown
1.4733094,3.972418,4.1733556,falldown
11.797684,6.0027685,3.7134,falldown
13.129574,-0.03567941,2.1954222,falldown
12.8753605,-0.008289931,2.3146567,falldown
1.66351,1.2787737,1.1130441,falldown
10.731701,5.645944,3.5757,falldown
9.065868,5.7687864,1.4302853,falldown
-2.4275208,-1.0985594,5.0330915,falldown
5.0558343,6.4965005,1.0406364,falldown
4.0411325,6.3338723,1.4288217,falldown
-0.81021583,9.935585,3.075348,falldown
3.124923,2.9693193,2.753087,falldown
10.138522,5.4057536,2.3254476,falldown
1.6736724,6.3946667,2.2926369,falldown
-0.0882234,7.726524,2.6930642,falldown
5.1133146,1.4549435,2.9476907,falldown
3.0715597,3.024568,3.7747176,falldown
12.871508,-0.031882297,2.3102462,falldown
9.21647,2.1749866,5.6085463,falldown
13.076649,0.23989823,2.739358,falldown
13.2178755,-0.028753964,2.2181835,falldown
13.359087,0.5087051,2.9131775,falldown
9.79054,2.008821,4.2463613,falldown
9.681966,1.9804412,4.3048825,falldown
9.617154,5.2522416,2.707197,falldown
-2.5962524,-1.1027296,4.9190373,falldown
12.089332,3.080439,7.4234257,falldown
8.951479,1.6975355,4.2477946,falldown
10.1756735,2.086301,3.1526518,falldown
13.136509,4.064231,-1.9965553,falldown
9.63831,6.209396,3.7251952,falldown
2.5114563,6.0411143,1.4274193,falldown
13.530725,0.37652478,2.6846373,falldown
6.891922,3.3328176,4.761531,falldown
-2.4859917,-1.2398696,4.996711,falldown
9.461166,7.6309104,3.0022519,falldown
6.332183,4.0700593,4.278351,falldown
-2.9646752,-1.2378464,4.809374,falldown
13.196774,0.020276519,2.385745,falldown
13.374233,0.38242868,2.7726798,falldown
9.807327,1.8905624,3.2745252,falldown
13.4773245,0.061417714,2.2109685,falldown
7.8929343,3.649821,3.0948842,falldown
12.2071,5.276045,-1.2936631,falldown
1.9407232,5.2623777,3.0433583,falldown
8.714425,7.0756235,2.9308467,falldown
1.7690778,7.4088182,1.3658113,falldown
13.085814,5.670949,-2.38917,falldown
13.520677,0.13458866,2.2896652,falldown
-2.9948533,-1.2390913,4.8697176,falldown
-0.106328264,0.3977149,4.1639714,falldown
1.2276862,0.68941224,1.6895121,falldown
13.531157,0.10236309,2.2814708,falldown
6.4519095,1.49735,3.12907,falldown
8.966186,7.1118293,2.3160093,falldown
10.91417,3.7788868,7.335998,falldown
7.169977,2.591247,2.5573933,falldown
11.209938,3.7348704,5.9821544,falldown
-2.4588988,10.418034,4.959468,falldown
2.54202,2.9977334,3.701871,falldown
12.905268,3.6373954,6.675893,falldown
2.1811059,3.3671043,3.752114,falldown
1.0997899,7.708353,2.4216666,falldown
12.309008,5.43832,5.9732537,falldown
11.157083,6.485344,3.6706703,falldown
0.18291757,8.003403,2.5766087,falldown
12.689329,5.2437086,-2.103507,falldown
-2.5858746,-0.9659967,3.5974615,falldown
12.224484,4.6165147,8.297073,falldown
13.126169,0.35093385,2.8287845,falldown
8.308336,2.5830388,5.231524,falldown
1.4839193,7.561419,1.2746959,falldown
7.4672985,2.0771863,4.099297,falldown
13.355265,0.47527817,2.8786716,falldown
10.359673,6.8052173,2.6295397,falldown
8.317133,2.1618717,4.7600946,falldown
7.9495463,3.4385257,3.2955313,falldown
7.156929,2.1184816,4.176567,falldown
10.936803,2.7279096,6.6369,falldown
13.33888,0.5853941,2.959842,falldown
2.237581,3.4793339,1.286129,falldown
10.148093,2.1806757,3.079056,falldown
13.21019,0.46051586,2.899494,falldown
-1.6950995,-0.34388912,5.357313,falldown
12.903963,5.2011857,-1.9610054,falldown
-2.611987,10.556781,4.88128,falldown
2.3405778,3.207226,3.6734786,falldown
11.389937,5.737582,6.554528,falldown
0.5903191,7.724288,1.5330518,falldown
1.9071934,7.601326,1.4411554,falldown
12.084407,4.6939597,8.493161,falldown
6.0669436,3.0847607,4.3876514,falldown
12.689599,4.195104,-1.6240118,falldown
13.321009,4.2220306,-2.27447,falldown
-1.38965,8.841923,3.5512135,falldown
-2.519107,10.481,4.934716,falldown
13.256796,-0.003014964,2.303823,falldown
11.3506155,3.8272996,4.7052665,falldown
6.460331,3.3410912,4.4269056,falldown
11.26052,5.740841,5.333684,falldown
10.361372,3.2657511,4.98886,falldown
1.8756745,5.149811,3.1833591,falldown
0.10727956,-0.021972729,3.265949,falldown
4.2854953,6.409972,2.0677502,falldown
-2.9859283,-1.3103718,4.6565633,falldown
1.6704428,7.7527742,2.2841952,falldown
3.2439272,1.8579527,3.3072827,falldown
0.9125151,0.4916344,2.3248332,falldown
3.7893612,6.4589458,2.3009152,falldown
8.69304,1.8386384,4.7394686,falldown
10.069495,2.3823404,3.6443763,falldown
12.098095,4.737977,-1.0724728,falldown
8.631346,3.209454,5.8159704,falldown
10.150257,2.3015945,2.8999724,falldown
2.66738,1.953904,3.4262888,falldown
13.357992,4.4659142,7.179308,falldown
-2.9317546,-1.1911426,4.989678,falldown
12.71103,4.196097,-1.6402322,falldown
9.777204,5.331518,5.074869,falldown
6.588039,1.9000007,3.2178676,falldown
10.128265,5.726519,3.2344062,falldown
13.327027,4.210031,-2.2741792,falldown
0.6835583,1.3413811,3.533857,falldown
8.480487,1.5275284,4.1713114,falldown
11.535299,5.8256974,6.1238685,falldown
-2.028289,9.793082,4.163257,falldown
1.4183354,2.51676,2.5618904,falldown
-2.847031,-1.1209886,5.1401367,falldown
-0.5772845,9.563663,2.6109252,falldown
9.254103,2.034335,4.2337065,falldown
10.302718,4.213418,5.3619514,falldown
